cluster_id,cluster_type,genome_id,file_name,gene_name,start_position,end_position,gene_type,system_size,candidate_count,multi_label,binary_confidence
2020_CE-D-W-2_bin.71.purify_k141_618240_685-2795,PURE_CANDIDATE,2020_CE-D-W-2_bin.71.purify_k141_618240,2020_CE-D-W-2_bin.71.purify.fasta,2020_CE-D-W-2_bin.71.purify_k141_618240_3,1686,2795,candidate,2,2,other,0.999998927116394
2020_CE-D-W-2_bin.71.purify_k141_360050_11670-15154,PURE_CANDIDATE,2020_CE-D-W-2_bin.71.purify_k141_360050,2020_CE-D-W-2_bin.71.purify.fasta,2020_CE-D-W-2_bin.71.purify_k141_360050_20,11670,13868,candidate,2,2,other,0.9975826740264891
2020_CE-D-W-2_bin.71.purify_k141_360050_11670-15154,PURE_CANDIDATE,2020_CE-D-W-2_bin.71.purify_k141_360050,2020_CE-D-W-2_bin.71.purify.fasta,2020_CE-D-W-2_bin.71.purify_k141_360050_21,14027,15154,candidate,2,2,other,0.9992290735244752
2020_CE-D-W-2_bin.71.purify_k141_32628_18461-19838,HYBRID,2020_CE-D-W-2_bin.71.purify_k141_32628,2020_CE-D-W-2_bin.71.purify.fasta,2020_CE-D-W-2_bin.71.purify_k141_32628_19,18461,19243,candidate,2,1,other,0.9999797344207764
2020_CE-D-W-2_bin.71.purify_k141_32628_18461-19838,HYBRID,2020_CE-D-W-2_bin.71.purify_k141_32628,2020_CE-D-W-2_bin.71.purify.fasta,2020_CE-D-W-2_bin.71.purify_k141_32628_20,19236,19838,known_defense,2,1,AbiEii__AbiEi,0.999964952468872
2020_CE-D-W-2_bin.71.purify_k141_499571_20677-22180,HYBRID,2020_CE-D-W-2_bin.71.purify_k141_499571,2020_CE-D-W-2_bin.71.purify.fasta,2020_CE-D-W-2_bin.71.purify_k141_499571_22,20677,21309,known_defense,2,1,AbiEii__AbiEi,0.9978166818618774
2020_CE-D-W-2_bin.71.purify_k141_499571_20677-22180,HYBRID,2020_CE-D-W-2_bin.71.purify_k141_499571,2020_CE-D-W-2_bin.71.purify.fasta,2020_CE-D-W-2_bin.71.purify_k141_499571_23,21314,22180,candidate,2,1,other,0.9999648332595824
2020_CE-D-W-2_bin.69.purify_k141_478221_3-1215,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_478221,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_478221_1,3,347,candidate,2,1,other,0.9948845505714417
2020_CE-D-W-2_bin.69.purify_k141_478221_3-1215,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_478221,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_478221_2,430,1215,known_defense,2,1,other,0.6348684430122375
2020_CE-D-W-2_bin.69.purify_k141_1035346_270-5270,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1035346,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1035346_2,270,1529,candidate,2,2,other,0.9996844530105592
2020_CE-D-W-2_bin.69.purify_k141_1035346_270-5270,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1035346,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1035346_3,2136,5270,candidate,2,2,other,0.9998297691345216
2020_CE-D-W-2_bin.69.purify_k141_1115400_814-1817,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1115400,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1115400_4,814,1425,candidate,2,1,other,0.994162142276764
2020_CE-D-W-2_bin.69.purify_k141_1115400_814-1817,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1115400,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1115400_5,1425,1817,known_defense,2,1,other,0.6986156105995178
2020_CE-D-W-2_bin.69.purify_k141_1027172_1644-2886,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1027172,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1027172_4,1644,2042,candidate,2,1,other,0.9997233748435974
2020_CE-D-W-2_bin.69.purify_k141_1027172_1644-2886,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1027172,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1027172_5,2059,2886,known_defense,2,1,other,0.9844095706939696
2020_CE-D-W-2_bin.69.purify_k141_608413_1894-2735,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_608413,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_608413_4,1894,2220,candidate,2,2,other,0.9999868869781494
2020_CE-D-W-2_bin.69.purify_k141_608413_1894-2735,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_608413,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_608413_5,2490,2735,candidate,2,2,other,0.9999562501907348
2020_CE-D-W-2_bin.69.purify_k141_1080349_4540-6094,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1080349,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1080349_8,4540,5505,candidate,2,2,other,0.9999871253967284
2020_CE-D-W-2_bin.69.purify_k141_1080349_4540-6094,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1080349,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1080349_9,5570,6094,candidate,2,2,other,0.9999167919158936
2020_CE-D-W-2_bin.69.purify_k141_164966_11432-13876,HYBRID,2020_CE-D-W-2_bin.69.purify_k141_164966,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_164966_15,11432,12493,known_defense,2,1,RM_Type_II__Type_II_MTases,0.9999996423721312
2020_CE-D-W-2_bin.69.purify_k141_164966_11432-13876,HYBRID,2020_CE-D-W-2_bin.69.purify_k141_164966,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_164966_16,12926,13876,candidate,2,1,other,0.9999996423721312
2020_CE-D-W-2_bin.69.purify_k141_1155717_19793-22833,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1155717,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1155717_12,19793,21811,candidate,2,2,other,0.9999988079071044
2020_CE-D-W-2_bin.69.purify_k141_1155717_19793-22833,PURE_CANDIDATE,2020_CE-D-W-2_bin.69.purify_k141_1155717,2020_CE-D-W-2_bin.69.purify.fasta,2020_CE-D-W-2_bin.69.purify_k141_1155717_13,21814,22833,candidate,2,2,other,0.999996781349182
2020_CE-D-W-2_bin.82.purify_k141_930371_463-1031,PURE_CANDIDATE,2020_CE-D-W-2_bin.82.purify_k141_930371,2020_CE-D-W-2_bin.82.purify.fasta,2020_CE-D-W-2_bin.82.purify_k141_930371_3,463,756,known_defense,2,1,other,0.9812994599342346
2020_CE-D-W-2_bin.82.purify_k141_930371_463-1031,PURE_CANDIDATE,2020_CE-D-W-2_bin.82.purify_k141_930371,2020_CE-D-W-2_bin.82.purify.fasta,2020_CE-D-W-2_bin.82.purify_k141_930371_4,747,1031,candidate,2,1,other,0.9999984502792358
2020_CE-D-W-2_bin.65.purify_k141_255793_1829-3651,PURE_CANDIDATE,2020_CE-D-W-2_bin.65.purify_k141_255793,2020_CE-D-W-2_bin.65.purify.fasta,2020_CE-D-W-2_bin.65.purify_k141_255793_3,1829,2884,candidate,2,1,other,0.9986974596977234
2020_CE-D-W-2_bin.65.purify_k141_255793_1829-3651,PURE_CANDIDATE,2020_CE-D-W-2_bin.65.purify_k141_255793,2020_CE-D-W-2_bin.65.purify.fasta,2020_CE-D-W-2_bin.65.purify_k141_255793_4,2881,3651,known_defense,2,1,other,0.985544979572296
2020_CE-D-W-2_bin.78.purify_k141_931326_1649-3485,PURE_CANDIDATE,2020_CE-D-W-2_bin.78.purify_k141_931326,2020_CE-D-W-2_bin.78.purify.fasta,2020_CE-D-W-2_bin.78.purify_k141_931326_3,1649,2659,known_defense,2,1,other,0.981427013874054
2020_CE-D-W-2_bin.78.purify_k141_931326_1649-3485,PURE_CANDIDATE,2020_CE-D-W-2_bin.78.purify_k141_931326,2020_CE-D-W-2_bin.78.purify.fasta,2020_CE-D-W-2_bin.78.purify_k141_931326_4,2634,3485,candidate,2,1,other,0.9998931884765624
2020_CE-D-W-2_bin.83.purify_k141_628853_235-2273,HYBRID,2020_CE-D-W-2_bin.83.purify_k141_628853,2020_CE-D-W-2_bin.83.purify.fasta,2020_CE-D-W-2_bin.83.purify_k141_628853_2,235,1371,known_defense,2,1,AbiEii__AbiEi,0.9999701976776124
2020_CE-D-W-2_bin.83.purify_k141_628853_235-2273,HYBRID,2020_CE-D-W-2_bin.83.purify_k141_628853,2020_CE-D-W-2_bin.83.purify.fasta,2020_CE-D-W-2_bin.83.purify_k141_628853_3,1368,2273,candidate,2,1,other,0.9999151229858398
2020_CE-D-W-2_bin.83.purify_k141_1090515_329-2094,PURE_CANDIDATE,2020_CE-D-W-2_bin.83.purify_k141_1090515,2020_CE-D-W-2_bin.83.purify.fasta,2020_CE-D-W-2_bin.83.purify_k141_1090515_1,329,886,candidate,2,2,other,0.999862790107727
2020_CE-D-W-2_bin.83.purify_k141_1090515_329-2094,PURE_CANDIDATE,2020_CE-D-W-2_bin.83.purify_k141_1090515,2020_CE-D-W-2_bin.83.purify.fasta,2020_CE-D-W-2_bin.83.purify_k141_1090515_2,883,2094,candidate,2,2,other,0.9999834299087524
2020_CE-D-W-2_bin.83.purify_k141_215480_7258-10038,PURE_CANDIDATE,2020_CE-D-W-2_bin.83.purify_k141_215480,2020_CE-D-W-2_bin.83.purify.fasta,2020_CE-D-W-2_bin.83.purify_k141_215480_8,7258,9177,known_defense,2,1,other,0.9681140184402466
2020_CE-D-W-2_bin.83.purify_k141_215480_7258-10038,PURE_CANDIDATE,2020_CE-D-W-2_bin.83.purify_k141_215480,2020_CE-D-W-2_bin.83.purify.fasta,2020_CE-D-W-2_bin.83.purify_k141_215480_9,9295,10038,candidate,2,1,other,0.9930821061134338
2020_CE-D-W-2_bin.83.purify_k141_600190_36905-38918,HYBRID,2020_CE-D-W-2_bin.83.purify_k141_600190,2020_CE-D-W-2_bin.83.purify.fasta,2020_CE-D-W-2_bin.83.purify_k141_600190_34,36905,38032,candidate,2,1,other,0.9999954700469972
2020_CE-D-W-2_bin.83.purify_k141_600190_36905-38918,HYBRID,2020_CE-D-W-2_bin.83.purify_k141_600190,2020_CE-D-W-2_bin.83.purify.fasta,2020_CE-D-W-2_bin.83.purify_k141_600190_35,37983,38918,known_defense,2,1,RM_Type_II__Type_II_REases,0.9999653100967408
2020_CE-D-W-2_bin.89.purify_k141_451752_846-2275,PURE_CANDIDATE,2020_CE-D-W-2_bin.89.purify_k141_451752,2020_CE-D-W-2_bin.89.purify.fasta,2020_CE-D-W-2_bin.89.purify_k141_451752_3,846,1634,candidate,2,1,other,0.9980693459510804
2020_CE-D-W-2_bin.89.purify_k141_451752_846-2275,PURE_CANDIDATE,2020_CE-D-W-2_bin.89.purify_k141_451752,2020_CE-D-W-2_bin.89.purify.fasta,2020_CE-D-W-2_bin.89.purify_k141_451752_4,1868,2275,known_defense,2,1,other,0.6221123933792114
2020_CE-D-W-2_bin.90.purify_k141_687837_9482-11015,PURE_CANDIDATE,2020_CE-D-W-2_bin.90.purify_k141_687837,2020_CE-D-W-2_bin.90.purify.fasta,2020_CE-D-W-2_bin.90.purify_k141_687837_9,9482,10438,candidate,2,2,other,0.9999985694885254
2020_CE-D-W-2_bin.90.purify_k141_687837_9482-11015,PURE_CANDIDATE,2020_CE-D-W-2_bin.90.purify_k141_687837,2020_CE-D-W-2_bin.90.purify.fasta,2020_CE-D-W-2_bin.90.purify_k141_687837_10,10428,11015,candidate,2,2,other,0.9999983310699464
2020_CE-D-W-2_bin.8.purify_k141_1185303_1-2198,HYBRID,2020_CE-D-W-2_bin.8.purify_k141_1185303,2020_CE-D-W-2_bin.8.purify.fasta,2020_CE-D-W-2_bin.8.purify_k141_1185303_1,1,690,candidate,2,1,other,0.9999722242355348
2020_CE-D-W-2_bin.8.purify_k141_1185303_1-2198,HYBRID,2020_CE-D-W-2_bin.8.purify_k141_1185303,2020_CE-D-W-2_bin.8.purify.fasta,2020_CE-D-W-2_bin.8.purify_k141_1185303_2,822,2198,known_defense,2,1,RM_Type_II__Type_II_MTases,0.9999991655349731
2020_CE-D-W-2_bin.91.purify_k141_495054_6435-7409,PURE_CANDIDATE,2020_CE-D-W-2_bin.91.purify_k141_495054,2020_CE-D-W-2_bin.91.purify.fasta,2020_CE-D-W-2_bin.91.purify_k141_495054_8,6435,6770,known_defense,2,1,other,0.9691259860992432
2020_CE-D-W-2_bin.91.purify_k141_495054_6435-7409,PURE_CANDIDATE,2020_CE-D-W-2_bin.91.purify_k141_495054,2020_CE-D-W-2_bin.91.purify.fasta,2020_CE-D-W-2_bin.91.purify_k141_495054_9,6966,7409,candidate,2,1,other,0.9957621693611144
2020_CE-D-W-2_bin.95.purify_k141_327236_11654-14494,PURE_CANDIDATE,2020_CE-D-W-2_bin.95.purify_k141_327236,2020_CE-D-W-2_bin.95.purify.fasta,2020_CE-D-W-2_bin.95.purify_k141_327236_12,11654,13546,candidate,2,2,other,0.9999990463256836
2020_CE-D-W-2_bin.95.purify_k141_327236_11654-14494,PURE_CANDIDATE,2020_CE-D-W-2_bin.95.purify_k141_327236,2020_CE-D-W-2_bin.95.purify.fasta,2020_CE-D-W-2_bin.95.purify_k141_327236_13,13571,14494,candidate,2,2,other,0.999992609024048
2020_CE-D-W-2_bin.96.purify_k141_1005732_4452-6855,HYBRID,2020_CE-D-W-2_bin.96.purify_k141_1005732,2020_CE-D-W-2_bin.96.purify.fasta,2020_CE-D-W-2_bin.96.purify_k141_1005732_4,4452,5450,candidate,2,1,other,0.9999964237213136
2020_CE-D-W-2_bin.96.purify_k141_1005732_4452-6855,HYBRID,2020_CE-D-W-2_bin.96.purify_k141_1005732,2020_CE-D-W-2_bin.96.purify.fasta,2020_CE-D-W-2_bin.96.purify_k141_1005732_5,5542,6855,known_defense,2,1,AbiEii__AbiEii,0.8595404624938965
2020_CE-D-W-2_bin.96.purify_k141_893159_10319-12585,PURE_CANDIDATE,2020_CE-D-W-2_bin.96.purify_k141_893159,2020_CE-D-W-2_bin.96.purify.fasta,2020_CE-D-W-2_bin.96.purify_k141_893159_13,10319,10921,candidate,2,2,other,0.9995831847190856
2020_CE-D-W-2_bin.96.purify_k141_893159_10319-12585,PURE_CANDIDATE,2020_CE-D-W-2_bin.96.purify_k141_893159,2020_CE-D-W-2_bin.96.purify.fasta,2020_CE-D-W-2_bin.96.purify_k141_893159_14,10924,12585,candidate,2,2,other,0.999924659729004
2020_CE-D-W-2_bin.86.purify_k141_604871_12489-13075,PURE_CANDIDATE,2020_CE-D-W-2_bin.86.purify_k141_604871,2020_CE-D-W-2_bin.86.purify.fasta,2020_CE-D-W-2_bin.86.purify_k141_604871_14,12489,12719,candidate,2,2,other,0.999996304512024
2020_CE-D-W-2_bin.86.purify_k141_604871_12489-13075,PURE_CANDIDATE,2020_CE-D-W-2_bin.86.purify_k141_604871,2020_CE-D-W-2_bin.86.purify.fasta,2020_CE-D-W-2_bin.86.purify_k141_604871_15,12830,13075,candidate,2,2,other,0.999984860420227
2020_CE-D-W-2_bin.98.purify_k141_668178_5079-7093,PURE_CANDIDATE,2020_CE-D-W-2_bin.98.purify_k141_668178,2020_CE-D-W-2_bin.98.purify.fasta,2020_CE-D-W-2_bin.98.purify_k141_668178_8,5079,5732,known_defense,2,1,other,0.9529160857200624
2020_CE-D-W-2_bin.98.purify_k141_668178_5079-7093,PURE_CANDIDATE,2020_CE-D-W-2_bin.98.purify_k141_668178,2020_CE-D-W-2_bin.98.purify.fasta,2020_CE-D-W-2_bin.98.purify_k141_668178_9,5729,7093,candidate,2,1,other,0.998246431350708
2020_CE-D-W-2_bin.92.purify_k141_467357_52-1959,HYBRID,2020_CE-D-W-2_bin.92.purify_k141_467357,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_467357_1,52,1059,known_defense,2,1,Retron__RT_Tot,0.9999969005584716
2020_CE-D-W-2_bin.92.purify_k141_467357_52-1959,HYBRID,2020_CE-D-W-2_bin.92.purify_k141_467357,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_467357_2,1075,1959,candidate,2,1,other,0.9988497495651244
2020_CE-D-W-2_bin.92.purify_k141_732137_8311-12375,HYBRID,2020_CE-D-W-2_bin.92.purify_k141_732137,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_732137_9,8311,11427,known_defense,2,1,RM__Type_I_REases,0.9999951124191284
2020_CE-D-W-2_bin.92.purify_k141_732137_8311-12375,HYBRID,2020_CE-D-W-2_bin.92.purify_k141_732137,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_732137_10,11428,12375,candidate,2,1,other,0.9966421127319336
2020_CE-D-W-2_bin.92.purify_k141_1106870_2088-3748,PURE_CANDIDATE,2020_CE-D-W-2_bin.92.purify_k141_1106870,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_1106870_4,2088,2783,candidate,2,1,other,0.9981886744499208
2020_CE-D-W-2_bin.92.purify_k141_1106870_2088-3748,PURE_CANDIDATE,2020_CE-D-W-2_bin.92.purify_k141_1106870,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_1106870_5,2798,3748,known_defense,2,1,other,0.985601246356964
2020_CE-D-W-2_bin.92.purify_k141_692001_11739-19237,PURE_CANDIDATE,2020_CE-D-W-2_bin.92.purify_k141_692001,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_692001_15,11739,18176,candidate,2,2,other,0.9999657869338988
2020_CE-D-W-2_bin.92.purify_k141_692001_11739-19237,PURE_CANDIDATE,2020_CE-D-W-2_bin.92.purify_k141_692001,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_692001_16,18416,19237,candidate,2,2,other,0.9996259212493896
2020_CE-D-W-2_bin.92.purify_k141_349834_18731-21703,HYBRID,2020_CE-D-W-2_bin.92.purify_k141_349834,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_349834_20,18731,21022,known_defense,2,1,Zorya__ZorA,0.9999619722366332
2020_CE-D-W-2_bin.92.purify_k141_349834_18731-21703,HYBRID,2020_CE-D-W-2_bin.92.purify_k141_349834,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_349834_21,21041,21703,candidate,2,1,other,0.9993271827697754
2020_CE-D-W-2_bin.92.purify_k141_280681_19959-22352,HYBRID,2020_CE-D-W-2_bin.92.purify_k141_280681,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_280681_20,19959,20825,candidate,2,1,other,0.9999983310699464
2020_CE-D-W-2_bin.92.purify_k141_280681_19959-22352,HYBRID,2020_CE-D-W-2_bin.92.purify_k141_280681,2020_CE-D-W-2_bin.92.purify.fasta,2020_CE-D-W-2_bin.92.purify_k141_280681_21,21363,22352,known_defense,2,1,DRT_2__drt2,0.9999984502792358
2020_CE-N-W-1_bin.106.purify_k141_18309_1-2355,PURE_CANDIDATE,2020_CE-N-W-1_bin.106.purify_k141_18309,2020_CE-N-W-1_bin.106.purify.fasta,2020_CE-N-W-1_bin.106.purify_k141_18309_1,1,834,known_defense,2,1,other,0.762266993522644
2020_CE-N-W-1_bin.106.purify_k141_18309_1-2355,PURE_CANDIDATE,2020_CE-N-W-1_bin.106.purify_k141_18309,2020_CE-N-W-1_bin.106.purify.fasta,2020_CE-N-W-1_bin.106.purify_k141_18309_2,1012,2355,candidate,2,1,other,0.99970942735672
2020_CE-N-W-1_bin.107.purify_k141_256355_9863-11352,PURE_CANDIDATE,2020_CE-N-W-1_bin.107.purify_k141_256355,2020_CE-N-W-1_bin.107.purify.fasta,2020_CE-N-W-1_bin.107.purify_k141_256355_12,9863,10717,candidate,2,2,other,0.9999951124191284
2020_CE-N-W-1_bin.107.purify_k141_256355_9863-11352,PURE_CANDIDATE,2020_CE-N-W-1_bin.107.purify_k141_256355,2020_CE-N-W-1_bin.107.purify.fasta,2020_CE-N-W-1_bin.107.purify_k141_256355_13,10714,11352,candidate,2,2,other,0.9999966621398926
2020_CE-N-W-1_bin.112.purify_k141_941180_1-3125,PURE_CANDIDATE,2020_CE-N-W-1_bin.112.purify_k141_941180,2020_CE-N-W-1_bin.112.purify.fasta,2020_CE-N-W-1_bin.112.purify_k141_941180_1,1,1110,candidate,2,1,other,0.9999864101409912
2020_CE-N-W-1_bin.112.purify_k141_941180_1-3125,PURE_CANDIDATE,2020_CE-N-W-1_bin.112.purify_k141_941180,2020_CE-N-W-1_bin.112.purify.fasta,2020_CE-N-W-1_bin.112.purify_k141_941180_4,2373,3125,known_defense,2,1,other,0.8887653946876526
2020_CE-N-W-1_bin.112.purify_k141_357570_465-2494,PURE_CANDIDATE,2020_CE-N-W-1_bin.112.purify_k141_357570,2020_CE-N-W-1_bin.112.purify.fasta,2020_CE-N-W-1_bin.112.purify_k141_357570_2,465,1805,known_defense,2,1,other,0.5734338164329529
2020_CE-N-W-1_bin.112.purify_k141_357570_465-2494,PURE_CANDIDATE,2020_CE-N-W-1_bin.112.purify_k141_357570,2020_CE-N-W-1_bin.112.purify.fasta,2020_CE-N-W-1_bin.112.purify_k141_357570_3,1784,2494,candidate,2,1,other,0.9943329095840454
2020_CE-N-W-1_bin.112.purify_k141_695213_469-2305,PURE_CANDIDATE,2020_CE-N-W-1_bin.112.purify_k141_695213,2020_CE-N-W-1_bin.112.purify.fasta,2020_CE-N-W-1_bin.112.purify_k141_695213_2,469,1479,known_defense,2,1,other,0.9490460157394408
2020_CE-N-W-1_bin.112.purify_k141_695213_469-2305,PURE_CANDIDATE,2020_CE-N-W-1_bin.112.purify_k141_695213,2020_CE-N-W-1_bin.112.purify.fasta,2020_CE-N-W-1_bin.112.purify_k141_695213_3,1454,2305,candidate,2,1,other,0.9995380640029908
2020_CE-N-W-1_bin.112.purify_k141_545013_498-2968,PURE_CANDIDATE,2020_CE-N-W-1_bin.112.purify_k141_545013,2020_CE-N-W-1_bin.112.purify.fasta,2020_CE-N-W-1_bin.112.purify_k141_545013_3,498,1025,candidate,2,2,other,0.9990761280059814
2020_CE-N-W-1_bin.112.purify_k141_545013_498-2968,PURE_CANDIDATE,2020_CE-N-W-1_bin.112.purify_k141_545013,2020_CE-N-W-1_bin.112.purify.fasta,2020_CE-N-W-1_bin.112.purify_k141_545013_6,1595,2968,candidate,2,2,other,0.9981380701065063
2020_CE-N-W-1_bin.117.purify_k141_874962_2-2211,HYBRID,2020_CE-N-W-1_bin.117.purify_k141_874962,2020_CE-N-W-1_bin.117.purify.fasta,2020_CE-N-W-1_bin.117.purify_k141_874962_1,2,961,known_defense,2,1,RM_Type_II__Type_II_REases,0.9996036887168884
2020_CE-N-W-1_bin.117.purify_k141_874962_2-2211,HYBRID,2020_CE-N-W-1_bin.117.purify_k141_874962,2020_CE-N-W-1_bin.117.purify.fasta,2020_CE-N-W-1_bin.117.purify_k141_874962_2,967,2211,candidate,2,1,other,0.9996347427368164
2020_CE-N-W-1_bin.117.purify_k141_625368_9443-10364,PURE_CANDIDATE,2020_CE-N-W-1_bin.117.purify_k141_625368,2020_CE-N-W-1_bin.117.purify.fasta,2020_CE-N-W-1_bin.117.purify_k141_625368_9,9443,9688,candidate,2,2,other,0.9991737008094788
2020_CE-N-W-1_bin.117.purify_k141_625368_9443-10364,PURE_CANDIDATE,2020_CE-N-W-1_bin.117.purify_k141_625368,2020_CE-N-W-1_bin.117.purify.fasta,2020_CE-N-W-1_bin.117.purify_k141_625368_10,10107,10364,candidate,2,2,other,0.9999860525131226
2020_CE-N-W-1_bin.116.purify_k141_710362_994-3078,PURE_CANDIDATE,2020_CE-N-W-1_bin.116.purify_k141_710362,2020_CE-N-W-1_bin.116.purify.fasta,2020_CE-N-W-1_bin.116.purify_k141_710362_2,994,1476,candidate,3,1,other,0.999875783920288
2020_CE-N-W-1_bin.116.purify_k141_710362_994-3078,PURE_CANDIDATE,2020_CE-N-W-1_bin.116.purify_k141_710362,2020_CE-N-W-1_bin.116.purify.fasta,2020_CE-N-W-1_bin.116.purify_k141_710362_3,1751,2245,known_defense,3,1,other,0.9440789818763732
2020_CE-N-W-1_bin.116.purify_k141_710362_994-3078,PURE_CANDIDATE,2020_CE-N-W-1_bin.116.purify_k141_710362,2020_CE-N-W-1_bin.116.purify.fasta,2020_CE-N-W-1_bin.116.purify_k141_710362_4,2686,3078,known_defense,3,1,other,0.8402796387672424
2020_CE-N-W-1_bin.116.purify_k141_886838_4914-7862,HYBRID,2020_CE-N-W-1_bin.116.purify_k141_886838,2020_CE-N-W-1_bin.116.purify.fasta,2020_CE-N-W-1_bin.116.purify_k141_886838_6,4914,6938,candidate,2,1,other,0.9993717074394226
2020_CE-N-W-1_bin.116.purify_k141_886838_4914-7862,HYBRID,2020_CE-N-W-1_bin.116.purify_k141_886838,2020_CE-N-W-1_bin.116.purify.fasta,2020_CE-N-W-1_bin.116.purify_k141_886838_7,6939,7862,known_defense,2,1,RM_Type_II__Type_II_MTases,0.9929488897323608
2020_CE-N-W-1_bin.118.purify_k141_97273_4806-6229,PURE_CANDIDATE,2020_CE-N-W-1_bin.118.purify_k141_97273,2020_CE-N-W-1_bin.118.purify.fasta,2020_CE-N-W-1_bin.118.purify_k141_97273_6,4806,5438,known_defense,2,1,other,0.9842283725738524
2020_CE-N-W-1_bin.118.purify_k141_97273_4806-6229,PURE_CANDIDATE,2020_CE-N-W-1_bin.118.purify_k141_97273,2020_CE-N-W-1_bin.118.purify.fasta,2020_CE-N-W-1_bin.118.purify_k141_97273_7,5819,6229,candidate,2,1,other,0.9983454942703248
2020_CE-N-W-1_bin.118.purify_k141_79826_5155-7099,PURE_CANDIDATE,2020_CE-N-W-1_bin.118.purify_k141_79826,2020_CE-N-W-1_bin.118.purify.fasta,2020_CE-N-W-1_bin.118.purify_k141_79826_4,5155,5856,candidate,2,1,other,0.9959533214569092
2020_CE-N-W-1_bin.118.purify_k141_79826_5155-7099,PURE_CANDIDATE,2020_CE-N-W-1_bin.118.purify_k141_79826,2020_CE-N-W-1_bin.118.purify.fasta,2020_CE-N-W-1_bin.118.purify_k141_79826_5,6200,7099,known_defense,2,1,other,0.9419313669204712
2020_CE-N-W-1_bin.121.purify_k141_239879_4243-4928,PURE_CANDIDATE,2020_CE-N-W-1_bin.121.purify_k141_239879,2020_CE-N-W-1_bin.121.purify.fasta,2020_CE-N-W-1_bin.121.purify_k141_239879_6,4243,4458,candidate,2,2,other,0.9966219663619996
2020_CE-N-W-1_bin.121.purify_k141_239879_4243-4928,PURE_CANDIDATE,2020_CE-N-W-1_bin.121.purify_k141_239879,2020_CE-N-W-1_bin.121.purify.fasta,2020_CE-N-W-1_bin.121.purify_k141_239879_7,4530,4928,candidate,2,2,other,0.9999158382415771
